version,domain,variable,core,ordinal
3.1.3,MS,MSTPTNUM,Perm,31
3.1.3,MS,MSELTM,Perm,32
3.1.3,MS,MSTPTREF,Perm,33
3.1.3,PC,STUDYID,Req,1
3.1.3,PC,DOMAIN,Req,2
3.1.3,PC,USUBJID,Req,3
3.1.3,PC,PCSEQ,Req,4
3.1.3,PC,PCGRPID,Perm,5
3.1.3,PC,PCREFID,Perm,6
3.1.3,PC,PCSPID,Perm,7
3.1.3,PC,PCTESTCD,Req,8
3.1.3,PC,PCTEST,Req,9
3.1.3,PC,PCCAT,Perm,10
3.1.3,PC,PCSCAT,Perm,11
3.1.3,PC,PCORRES,Exp,12
3.1.3,PC,PCORRESU,Exp,13
3.1.3,PC,PCSTRESC,Exp,14
3.1.3,PC,PCSTRESN,Exp,15
3.1.3,PC,PCSTRESU,Exp,16
3.1.3,PC,PCSTAT,Perm,17
3.1.3,PC,PCREASND,Perm,18
3.1.3,PC,PCNAM,Exp,19
3.1.3,PC,PCSPEC,Req,20
3.1.3,PC,PCSPCCND,Perm,21
3.1.3,PC,PCMETHOD,Perm,22
3.1.3,PC,PCFAST,Perm,23
3.1.3,PC,PCDRVFL,Perm,24
3.1.3,PC,PCLLOQ,Exp,25
3.1.3,PC,VISITNUM,Exp,26
3.1.3,PC,VISIT,Perm,27
3.1.3,PC,VISITDY,Perm,28
3.1.3,PC,PCDTC,Exp,29
3.1.3,PC,PCENDTC,Perm,30
3.1.3,PC,PCDY,Perm,31
3.1.3,PC,PCTPT,Perm,32
3.1.3,PC,PCTPTNUM,Perm,33
3.1.3,PC,PCELTM,Perm,34
3.1.3,PC,PCTPTREF,Perm,35
3.1.3,PC,PCRFTDTC,Perm,36
3.1.3,PC,PCEVLINT,Perm,37
3.1.3,PP,STUDYID,Req,1
3.1.3,PP,DOMAIN,Req,2
3.1.3,PP,USUBJID,Req,3
3.1.3,PP,PPSEQ,Req,4
3.1.3,PP,PPGRPID,Perm,5
3.1.3,PP,PPTESTCD,Req,6
3.1.3,PP,PPTEST,Req,7
3.1.3,PP,PPCAT,Exp,8
3.1.3,PP,PPSCAT,Perm,9
3.1.3,PP,PPORRES,Exp,10
3.1.3,PP,PPORRESU,Exp,11
3.1.3,PP,PPSTRESC,Exp,12
3.1.3,PP,PPSTRESN,Exp,13
3.1.3,PP,PPSTRESU,Exp,14
3.1.3,PP,PPSTAT,Perm,15
3.1.3,PP,PPREASND,Perm,16
3.1.3,PP,PPSPEC,Exp,17
3.1.3,PP,PPDTC,Perm,18
3.1.3,PP,PPRFTDTC,Exp,19
3.1.3,TU,STUDYID,Req,1
3.1.3,TU,DOMAIN,Req,2
3.1.3,TU,USUBJID,Req,3
3.1.3,TU,TUSEQ,Req,4
3.1.3,TU,TUGRPID,Perm,5
3.1.3,TU,TUREFID,Perm,6
3.1.3,TU,TUSPID,Perm,7
3.1.3,TU,TULNKID,Exp,8
3.1.3,TU,TUTESTCD,Req,9
3.1.3,TU,TUTEST,Req,10
3.1.3,TU,TUORRES,Exp,11
3.1.3,TU,TUSTRESC,Exp,12
3.1.3,TU,TUNAM,Perm,13
3.1.3,TU,TULOC,Exp,14
3.1.3,TU,TULAT,Perm,15
3.1.3,TU,TUDIR,Perm,16
3.1.3,TU,TUPORTOT,Perm,17
3.1.3,TU,TUMETHOD,Exp,18
3.1.3,TU,TUEVAL,Exp,19
3.1.3,TU,TUEVALID,Perm,20
3.1.3,TU,TUACPTFL,Perm,21
3.1.3,TU,VISITNUM,Exp,22
3.1.3,TU,VISIT,Perm,23
3.1.3,TU,VISITDY,Perm,24
3.1.3,TU,EPOCH,Perm,25
3.1.3,TU,TUDTC,Exp,26
3.1.3,TU,TUDY,Perm,27
3.1.3,TR,STUDYID,Req,1
3.1.3,TR,DOMAIN,Req,2
3.1.3,TR,USUBJID,Req,3
3.1.3,TR,TRSEQ,Req,4
3.1.3,TR,TRGRPID,Perm,5
3.1.3,TR,TRREFID,Perm,6
3.1.3,TR,TRSPID,Perm,7
3.1.3,TR,TRLNKID,Exp,8
3.1.3,TR,TRLNKGRP,Perm,9
3.1.3,TR,TRTESTCD,Req,10
3.1.3,TR,TRTEST,Req,11
3.1.3,TR,TRORRES,Exp,12
3.1.3,TR,TRORRESU,Exp,13
3.1.3,TR,TRSTRESC,Exp,14
3.1.3,TR,TRSTRESN,Exp,15
3.1.3,TR,TRSTRESU,Exp,16
3.1.3,TR,TRSTAT,Perm,17
3.1.3,TR,TRREASND,Perm,18
3.1.3,TR,TRNAM,Perm,19
3.1.3,TR,TRMETHOD,Exp,20
3.1.3,TR,TREVAL,Exp,21
3.1.3,TR,TREVALID,Perm,22
3.1.3,TR,TRACPTFL,Perm,23
3.1.3,TR,VISITNUM,Exp,24
3.1.3,TR,VISIT,Perm,25
3.1.3,TR,VISITDY,Perm,26
3.1.3,TR,EPOCH,Perm,27
3.1.3,TR,TRDTC,Exp,28
3.1.3,TR,TRDY,Perm,29
3.1.3,RS,STUDYID,Req,1
3.1.3,RS,DOMAIN,Req,2
3.1.3,RS,USUBJID,Req,3
3.1.3,RS,RSSEQ,Req,4
3.1.3,RS,RSGRPID,Perm,5
3.1.3,RS,RSREFID,Perm,6
3.1.3,RS,RSSPID,Perm,7
3.1.3,RS,RSLNKID,Perm,8
3.1.3,RS,RSLNKGRP,Perm,9
3.1.3,RS,RSTESTCD,Req,10
3.1.3,RS,RSTEST,Req,11
3.1.3,RS,RSCAT,Exp,12
3.1.3,RS,RSORRES,Exp,13
3.1.3,RS,RSSTRESC,Exp,14
3.1.3,RS,RSSTAT,Perm,15
3.1.3,RS,RSREASND,Perm,16
3.1.3,RS,RSNAM,Perm,17
3.1.3,RS,RSEVAL,Exp,18
3.1.3,RS,RSEVALID,Perm,19
3.1.3,RS,RSACPTFL,Perm,20
3.1.3,RS,VISITNUM,Exp,21
3.1.3,RS,VISIT,Perm,22
3.1.3,RS,VISITDY,Perm,23
3.1.3,RS,EPOCH,Perm,24
3.1.3,RS,RSDTC,Exp,25
3.1.3,RS,RSDY,Perm,26
3.1.3,FA,STUDYID,Req,1
3.1.3,FA,DOMAIN,Req,2
3.1.3,FA,USUBJID,Req,3
3.1.3,FA,FASEQ,Req,4
3.1.3,FA,FAGRPID,Perm,5
3.1.3,FA,FASPID,Perm,6
3.1.3,FA,FATESTCD,Req,7
3.1.3,FA,FATEST,Req,8
3.1.3,FA,FAOBJ,Req,9
3.1.3,FA,FACAT,Perm,10
3.1.3,FA,FASCAT,Perm,11
3.1.3,FA,FAORRES,Exp,12
3.1.3,FA,FAORRESU,Perm,13
3.1.3,FA,FASTRESC,Exp,14
3.1.3,FA,FASTRESN,Perm,15
3.1.3,FA,FASTRESU,Perm,16
3.1.3,FA,FASTAT,Perm,17
3.1.3,FA,FAREASND,Perm,18
3.1.3,FA,FALOC,Perm,19
3.1.3,FA,FABLFL,Perm,20
3.1.3,FA,FAEVAL,Perm,21
3.1.3,FA,VISITNUM,Exp,22
3.1.3,FA,VISIT,Perm,23
3.1.3,FA,VISITDY,Perm,24
3.1.3,FA,FADTC,Perm,25
3.1.3,FA,FADY,Perm,26
3.1.3,TA,STUDYID,Req,1
3.1.3,TA,DOMAIN,Req,2
3.1.3,TA,ARMCD,Req,3
3.1.3,TA,ARM,Req,4
3.1.3,TA,TAETORD,Req,5
3.1.3,TA,ETCD,Req,6
3.1.3,TA,ELEMENT,Perm,7
3.1.3,TA,TABRANCH,Exp,8
3.1.3,TA,TATRANS,Exp,9
3.1.3,TA,EPOCH,Req,10
3.1.3,TE,STUDYID,Req,1
3.1.3,TE,DOMAIN,Req,2
3.1.3,TE,ETCD,Req,3
3.1.3,TE,ELEMENT,Req,4
3.1.3,TE,TESTRL,Req,5
3.1.3,TE,TEENRL,Perm,6
3.1.3,TE,TEDUR,Perm,7
3.1.3,TV,STUDYID,Req,1
3.1.3,TV,DOMAIN,Req,2
3.1.3,TV,VISITNUM,Req,3
3.1.3,TV,VISIT,Perm,4
3.1.3,TV,VISITDY,Perm,5
3.1.3,TV,ARMCD,Exp,6
3.1.3,TV,ARM,Perm,7
3.1.3,TV,TVSTRL,Req,8
3.1.3,TV,TVENRL,Perm,9
3.1.3,TI,STUDYID,Req,1
3.1.3,TI,DOMAIN,Req,2
3.1.3,TI,IETESTCD,Req,3
3.1.3,TI,IETEST,Req,4
3.1.3,TI,IECAT,Req,5
3.1.3,TI,IESCAT,Perm,6
3.1.3,TI,TIRL,Perm,7
3.1.3,TI,TIVERS,Perm,8
3.1.3,TS,STUDYID,Req,1
3.1.3,TS,DOMAIN,Req,2
3.1.3,TS,TSSEQ,Req,3
3.1.3,TS,TSGRPID,Perm,4
3.1.3,TS,TSPARMCD,Req,5
3.1.3,TS,TSPARM,Req,6
3.1.3,TS,TSVAL,Exp,7
3.1.3,TS,TSVALNF,Perm,8
3.1.3,TS,TSVALCD,Exp,9
3.1.3,TS,TSVCDREF,Exp,10
3.1.3,TS,TSVCDVER,Exp,11
3.1.3,RELREC,STUDYID,Req,1
3.1.3,RELREC,RDOMAIN,Req,2
3.1.3,RELREC,USUBJID,Exp,3
3.1.3,RELREC,IDVAR,Req,4
3.1.3,RELREC,IDVARVAL,Exp,5
3.1.3,RELREC,RELTYPE,Exp,6
3.1.3,RELREC,RELID,Req,7
3.1.3,SUPPQUAL,STUDYID,Req,1
3.1.3,SUPPQUAL,RDOMAIN,Req,2
3.1.3,SUPPQUAL,USUBJID,Req,3
3.1.3,SUPPQUAL,IDVAR,Exp,4
3.1.3,SUPPQUAL,IDVARVAL,Exp,5
3.1.3,SUPPQUAL,QNAM,Req,6
3.1.3,SUPPQUAL,QLABEL,Req,7
3.1.3,SUPPQUAL,QVAL,Req,8
3.1.3,SUPPQUAL,QORIG,Req,9
3.1.3,SUPPQUAL,QEVAL,Exp,10
3.2,CO,STUDYID,Req,1
3.2,CO,DOMAIN,Req,2
3.2,CO,RDOMAIN,Perm,3
3.2,CO,USUBJID,Req,4
3.2,CO,COSEQ,Req,5
3.2,CO,IDVAR,Perm,6
3.2,CO,IDVARVAL,Perm,7
3.2,CO,COREF,Perm,8
3.2,CO,COVAL,Req,9
3.2,CO,COEVAL,Perm,10
3.2,CO,CODTC,Perm,11
3.2,DM,STUDYID,Req,1
3.2,DM,DOMAIN,Req,2
3.2,DM,USUBJID,Req,3
3.2,DM,SUBJID,Req,4
3.2,DM,RFSTDTC,Exp,5
3.2,DM,RFENDTC,Exp,6
3.2,DM,RFXSTDTC,Exp,7
3.2,DM,RFXENDTC,Exp,8
3.2,DM,RFICDTC,Exp,9
3.2,DM,RFPENDTC,Exp,10
3.2,DM,DTHDTC,Exp,11
3.2,DM,DTHFL,Exp,12
3.2,DM,SITEID,Req,13
3.2,DM,INVID,Perm,14
3.2,DM,INVNAM,Perm,15
3.2,DM,BRTHDTC,Perm,16
3.2,DM,AGE,Exp,17
3.2,DM,AGEU,Exp,18
3.2,DM,SEX,Req,19
3.2,DM,RACE,Exp,20
3.2,DM,ETHNIC,Perm,21
3.2,DM,ARMCD,Req,22
3.2,DM,ARM,Req,23
3.2,DM,ACTARMCD,Req,24
3.2,DM,ACTARM,Req,25
3.2,DM,COUNTRY,Req,26
3.2,DM,DMDTC,Perm,27
3.2,DM,DMDY,Perm,28
3.2,SE,STUDYID,Req,1
3.2,SE,DOMAIN,Req,2
3.2,SE,USUBJID,Req,3
3.2,SE,SESEQ,Req,4
3.2,SE,ETCD,Req,5
3.2,SE,ELEMENT,Perm,6
3.2,SE,SESTDTC,Req,7
3.2,SE,SEENDTC,Exp,8
3.2,SE,TAETORD,Perm,9
3.2,SE,EPOCH,Perm,10
3.2,SE,SEUPDES,Perm,11
3.2,SV,STUDYID,Req,1
3.2,SV,DOMAIN,Req,2
3.2,SV,USUBJID,Req,3
3.2,SV,VISITNUM,Req,4
3.2,SV,VISIT,Perm,5
3.2,SV,VISITDY,Perm,6
3.2,SV,SVSTDTC,Exp,7
3.2,SV,SVENDTC,Exp,8
3.2,SV,SVSTDY,Perm,9
3.2,SV,SVENDY,Perm,10
3.2,SV,SVUPDES,Perm,11
3.2,CM,STUDYID,Req,1
3.2,CM,DOMAIN,Req,2
3.2,CM,USUBJID,Req,3
3.2,CM,CMSEQ,Req,4
3.2,CM,CMGRPID,Perm,5
3.2,CM,CMSPID,Perm,6
3.2,CM,CMTRT,Req,7
3.2,CM,CMMODIFY,Perm,8
3.2,CM,CMDECOD,Perm,9
3.2,CM,CMCAT,Perm,10
3.2,CM,CMSCAT,Perm,11
3.2,CM,CMPRESP,Perm,12
3.2,CM,CMOCCUR,Perm,13
3.2,CM,CMSTAT,Perm,14
3.2,CM,CMREASND,Perm,15
3.2,CM,CMINDC,Perm,16
3.2,CM,CMCLAS,Perm,17
3.2,CM,CMCLASCD,Perm,18
3.2,CM,CMDOSE,Perm,19
3.2,CM,CMDOSTXT,Perm,20
3.2,CM,CMDOSU,Perm,21
3.2,CM,CMDOSFRM,Perm,22
3.2,CM,CMDOSFRQ,Perm,23
3.2,CM,CMDOSTOT,Perm,24
3.2,CM,CMDOSRGM,Perm,25
3.2,CM,CMROUTE,Perm,26
3.2,CM,CMSTDTC,Perm,27
3.2,CM,CMENDTC,Perm,28
3.2,CM,CMSTDY,Perm,29
3.2,CM,CMENDY,Perm,30
3.2,CM,CMDUR,Perm,31
3.2,CM,CMSTRF,Perm,32
3.2,CM,CMENRF,Perm,33
3.2,CM,CMSTRTPT,Perm,34
3.2,CM,CMSTTPT,Perm,35
3.2,CM,CMENRTPT,Perm,36
3.2,CM,CMENTPT,Perm,37
3.2,EX,STUDYID,Req,1
3.2,EX,DOMAIN,Req,2
3.2,EX,USUBJID,Req,3
3.2,EX,EXSEQ,Req,4
3.2,EX,EXGRPID,Perm,5
3.2,EX,EXREFID,Perm,6
3.2,EX,EXSPID,Perm,7
3.2,EX,EXLNKID,Perm,8
3.2,EX,EXLNKGRP,Perm,9
3.2,EX,EXTRT,Req,10
3.2,EX,EXCAT,Perm,11
3.2,EX,EXSCAT,Perm,12
3.2,EX,EXDOSE,Exp,13
3.2,EX,EXDOSTXT,Perm,14
3.2,EX,EXDOSU,Exp,15
3.2,EX,EXDOSFRM,Exp,16
3.2,EX,EXDOSFRQ,Perm,17
3.2,EX,EXDOSRGM,Perm,18
3.2,EX,EXROUTE,Perm,19
3.2,EX,EXLOT,Perm,20
3.2,EX,EXLOC,Perm,21
3.2,EX,EXLAT,Perm,22
3.2,EX,EXDIR,Perm,23
3.2,EX,EXFAST,Perm,24
3.2,EX,EXADJ,Perm,25
3.2,EX,EPOCH,Perm,26
3.2,EX,EXSTDTC,Exp,27
3.2,EX,EXENDTC,Exp,28
3.2,EX,EXSTDY,Perm,29
3.2,EX,EXENDY,Perm,30
3.2,EX,EXDUR,Perm,31
3.2,EX,EXTPT,Perm,32
3.2,EX,EXTPTNUM,Perm,33
3.2,EX,EXELTM,Perm,34
3.2,EX,EXTPTREF,Perm,35
3.2,EX,EXRFTDTC,Perm,36
3.2,EC,STUDYID,Req,1
3.2,EC,DOMAIN,Req,2
3.2,EC,USUBJID,Req,3
3.2,EC,ECSEQ,Req,4
3.2,EC,ECGRPID,Perm,5
3.2,EC,ECREFID,Perm,6
3.2,EC,ECSPID,Perm,7
3.2,EC,ECLNKID,Perm,8
3.2,EC,ECLNKGRP,Perm,9
3.2,EC,ECTRT,Req,10
3.2,EC,ECMOOD,Perm,11
3.2,EC,ECCAT,Perm,12
3.2,EC,ECSCAT,Perm,13
3.2,EC,ECPRESP,Perm,14
3.2,EC,ECOCCUR,Perm,15
3.2,EC,ECDOSE,Exp,16
3.2,EC,ECDOSTXT,Perm,17
3.2,EC,ECDOSU,Exp,18
3.2,EC,ECDOSFRM,Exp,19
3.2,EC,ECDOSFRQ,Perm,20
3.2,EC,ECDOSTOT,Perm,21
3.2,EC,ECDOSRGM,Perm,22
3.2,EC,ECROUTE,Perm,23
3.2,EC,ECLOT,Perm,24
3.2,EC,ECLOC,Perm,25
3.2,EC,ECLAT,Perm,26
3.2,EC,ECDIR,Perm,27
3.2,EC,ECPORTOT,Perm,28
3.2,EC,ECFAST,Perm,29
3.2,EC,ECPSTRG,Perm,30
3.2,EC,ECPSTRGU,Perm,31
3.2,EC,ECADJ,Perm,32
3.2,EC,EPOCH,Perm,33
3.2,EC,ECSTDTC,Exp,34
3.2,EC,ECENDTC,Exp,35
3.2,EC,ECSTDY,Perm,36
3.2,EC,ECENDY,Perm,37
3.2,EC,ECDUR,Perm,38
3.2,EC,ECTPT,Perm,39
3.2,EC,ECTPTNUM,Perm,40
3.2,EC,ECELTM,Perm,41
3.2,EC,ECTPTREF,Perm,42
3.2,EC,ECRFTDTC,Perm,43
3.2,PR,STUDYID,Req,1
3.2,PR,DOMAIN,Req,2
3.2,PR,USUBJID,Req,3
3.2,PR,PRSEQ,Req,4
3.2,PR,PRGRPID,Perm,5
3.2,PR,PRSPID,Perm,6
3.2,PR,PRLNKID,Perm,7
3.2,PR,PRLNKGRP,,8
3.2,PR,PRTRT,Req,9
3.2,PR,PRDECOD,Perm,10
3.2,PR,PRCAT,Perm,11
3.2,PR,PRSCAT,Perm,12
3.2,PR,PRPRESP,Perm,13
3.2,PR,PROCCUR,Perm,14
3.2,PR,PRINDC,Perm,15
3.2,PR,PRDOSE,Perm,16
3.2,PR,PRDOSTXT,Perm,17
3.2,PR,PRDOSU,Perm,18
3.2,PR,PRDOSFRM,Perm,19
3.2,PR,PRDOSFRQ,Perm,20
3.2,PR,PRDOSRGM,Perm,21
3.2,PR,PRROUTE,Perm,22
3.2,PR,PRLOC,Perm,23
3.2,PR,PRLAT,Perm,24
3.2,PR,PRDIR,Perm,25
3.2,PR,PRPORTOT,Perm,26
3.2,PR,VISITNUM,Perm,27
3.2,PR,VISIT,Perm,28
3.2,PR,VISITDY,Perm,29
3.2,PR,PRSTDTC,Exp,30
3.2,PR,PRENDTC,Perm,31
3.2,PR,PRSTDY,Perm,32
3.2,PR,PRENDY,Perm,33
3.2,PR,PRDUR,Perm,34
3.2,PR,PRTPT,Perm,35
3.2,PR,PRTPTNUM,Perm,36
3.2,PR,PRELTM,Perm,37
3.2,PR,PRTPTREF,Perm,38
3.2,PR,PRRFTDTC,Perm,39
3.2,PR,PRSTRTPT,Perm,40
3.2,PR,PRSTTPT,Perm,41
3.2,PR,PRENRTPT,Perm,42
3.2,PR,PRENTPT,Perm,43
3.2,SU,STUDYID,Req,1
3.2,SU,DOMAIN,Req,2
3.2,SU,USUBJID,Req,3
3.2,SU,SUSEQ,Req,4
3.2,SU,SUGRPID,Perm,5
3.2,SU,SUSPID,Perm,6
3.2,SU,SUTRT,Req,7
3.2,SU,SUMODIFY,Perm,8
3.2,SU,SUDECOD,Perm,9
3.2,SU,SUCAT,Perm,10
3.2,SU,SUSCAT,Perm,11
3.2,SU,SUPRESP,Perm,12
3.2,SU,SUOCCUR,Perm,13
3.2,SU,SUSTAT,Perm,14
3.2,SU,SUREASND,Perm,15
3.2,SU,SUCLAS,Perm,16
3.2,SU,SUCLASCD,Perm,17
3.2,SU,SUDOSE,Perm,18
3.2,SU,SUDOSTXT,Perm,19
3.2,SU,SUDOSU,Perm,20
3.2,SU,SUDOSFRM,Perm,21
3.2,SU,SUDOSFRQ,Perm,22
3.2,SU,SUDOSTOT,Perm,23
3.2,SU,SUROUTE,Perm,24
3.2,SU,SUSTDTC,Perm,25
3.2,SU,SUENDTC,Perm,26
3.2,SU,SUSTDY,Perm,27
3.2,SU,SUENDY,Perm,28
3.2,SU,SUDUR,Perm,29
3.2,SU,SUSTRF,Perm,30
3.2,SU,SUENRF,Perm,31
3.2,SU,SUSTRTPT,Perm,32
3.2,SU,SUSTTPT,Perm,33
3.2,SU,SUENRTPT,Perm,34
3.2,SU,SUENTPT,Perm,35
3.2,AE,STUDYID,Req,1
3.2,AE,DOMAIN,Req,2
3.2,AE,USUBJID,Req,3
3.2,AE,AESEQ,Req,4
3.2,AE,AEGRPID,Perm,5
3.2,AE,AEREFID,Perm,6
3.2,AE,AESPID,Perm,7
3.2,AE,AETERM,Req,8
3.2,AE,AEMODIFY,Perm,9
3.2,AE,AELLT,Exp,10
3.2,AE,AELLTCD,Exp,11
3.2,AE,AEDECOD,Req,12
3.2,AE,AEPTCD,Exp,13
3.2,AE,AEHLT,Exp,14
3.2,AE,AEHLTCD,Exp,15
3.2,AE,AEHLGT,Exp,16
3.2,AE,AEHLGTCD,Exp,17
3.2,AE,AECAT,Perm,18
3.2,AE,AESCAT,Perm,19
3.2,AE,AEPRESP,Perm,20
3.2,AE,AEBODSYS,Exp,21
3.2,AE,AEBDSYCD,Exp,22
3.2,AE,AESOC,Exp,23
3.2,AE,AESOCCD,Exp,24
3.2,AE,AELOC,Perm,25
3.2,AE,AESEV,Perm,26
3.2,AE,AESER,Exp,27
3.2,AE,AEACN,Exp,28
3.2,AE,AEACNOTH,Perm,29
3.2,AE,AEREL,Exp,30
3.2,AE,AERELNST,Perm,31
3.2,AE,AEPATT,Perm,32
3.2,AE,AEOUT,Perm,33
3.2,AE,AESCAN,Perm,34
3.2,AE,AESCONG,Perm,35
3.2,AE,AESDISAB,Perm,36
3.2,AE,AESDTH,Perm,37
3.2,AE,AESHOSP,Perm,38
3.2,AE,AESLIFE,Perm,39
3.2,AE,AESOD,Perm,40
3.2,AE,AESMIE,Perm,41
3.2,AE,AECONTRT,Perm,42
3.2,AE,AETOXGR,Perm,43
3.2,AE,AESTDTC,Exp,44
3.2,AE,AEENDTC,Exp,45
3.2,AE,AESTDY,Perm,46
3.2,AE,AEENDY,Perm,47
3.2,AE,AEDUR,Perm,48
3.2,AE,AEENRF,Perm,49
3.2,AE,AEENRTPT,Perm,50
3.2,AE,AEENTPT,Perm,51
3.2,CE,STUDYID,Req,1
3.2,CE,DOMAIN,Req,2
3.2,CE,USUBJID,Req,3
3.2,CE,CESEQ,Req,4
3.2,CE,CEGRPID,Perm,5
3.2,CE,CEREFID,Perm,6
3.2,CE,CESPID,Perm,7
3.2,CE,CETERM,Req,8
3.2,CE,CEDECOD,Perm,9
3.2,CE,CECAT,Perm,10
3.2,CE,CESCAT,Perm,11
3.2,CE,CEPRESP,Perm,12
3.2,CE,CEOCCUR,Perm,13
3.2,CE,CESTAT,Perm,14
3.2,CE,CEREASND,Perm,15
3.2,CE,CEBODSYS,Perm,16
3.2,CE,CESEV,Perm,17
3.2,CE,CEDTC,Perm,18
3.2,CE,CESTDTC,Perm,19
3.2,CE,CEENDTC,Perm,20
3.2,CE,CEDY,Perm,21
3.2,CE,CESTRF,Perm,22
3.2,CE,CEENRF,Perm,23
3.2,CE,CESTRTPT,Perm,24
3.2,CE,CESTTPT,Perm,25
3.2,CE,CEENRTPT,Perm,26
3.2,CE,CEENTPT,Perm,27
3.2,DS,STUDYID,Req,1
3.2,DS,DOMAIN,Req,2
3.2,DS,USUBJID,Req,3
3.2,DS,DSSEQ,Req,4
3.2,DS,DSGRPID,Perm,5
3.2,DS,DSREFID,Perm,6
3.2,DS,DSSPID,Perm,7
3.2,DS,DSTERM,Req,8
3.2,DS,DSDECOD,Req,9
3.2,DS,DSCAT,Exp,10
3.2,DS,DSSCAT,Perm,11
3.2,DS,EPOCH,Perm,12
3.2,DS,DSDTC,Perm,13
3.2,DS,DSSTDTC,Exp,14
3.2,DS,DSSTDY,Perm,15
3.2,DV,STUDYID,Req,1
3.2,DV,DOMAIN,Req,2
3.2,DV,USUBJID,Req,3
3.2,DV,DVSEQ,Req,4
3.2,DV,DVREFID,Perm,5
3.2,DV,DVSPID,Perm,6
3.2,DV,DVTERM,Req,7
3.2,DV,DVDECOD,Perm,8
3.2,DV,DVCAT,Perm,9
3.2,DV,DVSCAT,Perm,10
3.2,DV,EPOCH,Perm,11
3.2,DV,DVSTDTC,Perm,12
3.2,DV,DVENDTC,Perm,13
3.2,HO,STUDYID,Req,1
3.2,HO,DOMAIN,Req,2
3.2,HO,USUBJID,Req,3
3.2,HO,HOSEQ,Req,4
3.2,HO,HOGRPID,Perm,5
3.2,HO,HOREFID,Perm,6
3.2,HO,HOSPID,Perm,7
3.2,HO,HOTERM,Req,8
3.2,HO,HODECOD,Perm,9
3.2,HO,HOCAT,Perm,10
3.2,HO,HOSCAT,Perm,11
3.2,HO,HOPRESP,Perm,12
3.2,HO,HOOCCUR,Perm,13
3.2,HO,HOSTAT,Perm,14
3.2,HO,HOREASND,Perm,15
3.2,HO,HODTC,Perm,16
3.2,HO,HOSTDTC,Exp,17
3.2,HO,HOENDTC,Perm,18
3.2,HO,HODY,Perm,19
3.2,HO,HOSTDY,Perm,20
3.2,HO,HOENDY,Perm,21
3.2,HO,HODUR,Perm,22
3.2,HO,HOSTRTPT,Perm,23
3.2,HO,HOSTTPT,Perm,24
3.2,HO,HOENRTPT,Perm,25
3.2,HO,HOENTPT,Perm,26
3.2,MH,STUDYID,Req,1
3.2,MH,DOMAIN,Req,2
3.2,MH,USUBJID,Req,3
3.2,MH,MHSEQ,Req,4
3.2,MH,MHGRPID,Perm,5
3.2,MH,MHREFID,Perm,6
3.2,MH,MHSPID,Perm,7
3.2,MH,MHTERM,Req,8
3.2,MH,MHMODIFY,Perm,9
3.2,MH,MHDECOD,Perm,10
3.2,MH,MHCAT,Perm,11
3.2,MH,MHSCAT,Perm,12
3.2,MH,MHPRESP,Perm,13
3.2,MH,MHOCCUR,Perm,14
3.2,MH,MHSTAT,Perm,15
3.2,MH,MHREASND,Perm,16
3.2,MH,MHBODSYS,Perm,17
3.2,MH,MHDTC,Perm,18
3.2,MH,MHSTDTC,Perm,19
3.2,MH,MHENDTC,Perm,20
3.2,MH,MHDY,Perm,21
3.2,MH,MHENRF,Perm,22
3.2,MH,MHENRTPT,Perm,23
3.2,MH,MHENTPT,Perm,24
3.2,DA,STUDYID,Req,1
3.2,DA,DOMAIN,Req,2
3.2,DA,USUBJID,Req,3
3.2,DA,DASEQ,Req,4
3.2,DA,DAGRPID,Perm,5
3.2,DA,DAREFID,Perm,6
3.2,DA,DASPID,Perm,7
3.2,DA,DATESTCD,Req,8
3.2,DA,DATEST,Req,9
3.2,DA,DACAT,Perm,10
3.2,DA,DASCAT,Perm,11
3.2,DA,DAORRES,Exp,12
3.2,DA,DAORRESU,Perm,13
3.2,DA,DASTRESC,Exp,14
3.2,DA,DASTRESN,Perm,15
3.2,DA,DASTRESU,Perm,16
3.2,DA,DASTAT,Perm,17
3.2,DA,DAREASND,Perm,18
3.2,DA,VISITNUM,Exp,19
3.2,DA,VISIT,Perm,20
3.2,DA,VISITDY,Perm,21
3.2,DA,DADTC,Exp,22
3.2,DA,DADY,Perm,23
3.2,DD,STUDYID,Req,1
3.2,DD,DOMAIN,Req,2
3.2,DD,USUBJID,Req,3
3.2,DD,DDSEQ,Req,4
3.2,DD,DDTESTCD,Req,5
3.2,DD,DDTEST,Req,6
3.2,DD,DDORRES,Exp,7
3.2,DD,DDSTRESC,Exp,8
3.2,DD,DDRESCAT,Perm,9
3.2,DD,DDEVAL,Perm,10
3.2,DD,DDDTC,Exp,11
3.2,DD,DDDY,Perm,12
3.2,EG,STUDYID,Req,1
3.2,EG,DOMAIN,Req,2
3.2,EG,USUBJID,Req,3
3.2,EG,EGSEQ,Req,4
3.2,EG,EGGRPID,Perm,5
3.2,EG,EGREFID,Perm,6
3.2,EG,EGSPID,Perm,7
3.2,EG,EGTESTCD,Req,8
3.2,EG,EGTEST,Req,9
3.2,EG,EGCAT,Perm,10
3.2,EG,EGSCAT,Perm,11
3.2,EG,EGPOS,Perm,12
3.2,EG,EGORRES,Exp,13
3.2,EG,EGORRESU,Perm,14
3.2,EG,EGSTRESC,Exp,15
3.2,EG,EGSTRESN,Perm,16
3.2,EG,EGSTRESU,Perm,17
3.2,EG,EGSTAT,Perm,18
